date,open,high,low,close,volume,amount,is_extreme
2020-06-01,4.43580732,4.50621696,4.43580732,4.49448202,11485202,43899107.0,False
2020-06-02,4.49448202,4.54142178,4.48274708,4.52968684,10714776,41197237.0,False
2020-06-03,4.52968684,4.58836154,4.5179519,4.54142178,13924256,54119145.0,False
2020-06-04,4.55315672,4.55315672,4.50621696,4.5179519,7079700,27342626.0,False
2020-06-05,4.52968684,4.54142178,4.48274708,4.49448202,7507156,28789622.0,False
2020-06-08,4.50621696,4.54142178,4.49448202,4.50621696,8689302,33464267.0,False
2020-06-09,4.5179519,4.52968684,4.49448202,4.52968684,6448206,24821105.0,False
2020-06-10,4.49448202,4.5179519,4.48274708,4.49448202,5376390,20598693.0,False
2020-06-11,4.48274708,4.48274708,4.42407238,4.43580732,8681242,32978033.0,False
2020-06-12,4.41233744,4.43580732,4.37713262,4.4006025,8102551,30399545.0,False
2020-06-15,4.37713262,4.41233744,4.36539768,4.37713262,7758839,29021523.0,False
2020-06-16,4.4006025,4.43580732,4.4006025,4.42407238,7779147,29268627.0,False
2020-06-17,4.43580732,4.5179519,4.4006025,4.49448202,11071245,42273902.0,False
2020-06-18,4.48274708,4.67050612,4.4592772,4.61183142,23858965,93349178.0,False
2020-06-19,4.61183142,4.64703624,4.55315672,4.56489166,13262459,51854024.0,False
2020-06-22,4.5766266,4.61183142,4.54142178,4.54142178,8606033,33429940.0,False
2020-06-23,4.54142178,4.55315672,4.49448202,4.5179519,7350500,28307206.0,False
2020-06-24,4.52968684,4.54142178,4.50621696,4.5179519,5767108,22220938.0,False
2020-06-29,4.50621696,4.50621696,4.41233744,4.42407238,10297603,39097893.0,False
2020-06-30,4.4592772,4.47101214,4.43580732,4.4592772,6660440,25296979.0,False
2020-07-01,4.4592772,4.5766266,4.44754226,4.56489166,11960318,45887192.0,False
2020-07-02,4.55315672,4.693976,4.52968684,4.68224106,27298749,107718272.0,False
2020-07-03,4.70571094,4.90520492,4.693976,4.84653022,40203253,164685565.0,False
2020-07-06,4.9286748,5.24551818,4.91693986,5.2220483,58075193,249995292.0,False
2020-07-07,5.3187508,5.35501501,5.06490133,5.10116554,53027728,226785316.0,False
2020-07-08,5.0769894,5.23413431,5.02863712,5.1978701,39044325,166117411.0,False
2020-07-09,5.23413431,5.41545536,5.11325361,5.30666273,45047587,195381070.0,False
2020-07-10,5.25831045,5.27039852,5.08907747,5.10116554,28495605,121760643.0,False
2020-07-13,5.10116554,5.24622238,5.08907747,5.1978701,30722553,131636882.0,False
2020-07-14,5.20995817,5.29457466,5.10116554,5.17369396,24826142,106486863.0,False
2020-07-15,5.22204624,5.23413431,5.02863712,5.05281326,17862629,75520174.0,False
2020-07-16,5.04072519,5.12534168,4.90775642,4.94402063,17938534,74344137.0,False
2020-07-17,4.93193256,4.9561087,4.835228,4.87149221,14282307,57907622.0,False
2020-07-20,4.89566835,5.08907747,4.88358028,5.0769894,19098144,78996809.0,False
2020-07-21,5.0769894,5.16160589,4.99237291,5.04072519,14674461,61423228.26,False
2020-07-22,5.00446098,5.12534168,5.00446098,5.02863712,15941951,66702318.53,False
2020-07-23,4.98028484,5.13742975,4.94402063,5.10116554,26464374,110813778.12,False
2020-07-24,5.0769894,5.11325361,4.91984449,4.91984449,19901944,82460117.01,False
2020-07-27,4.96819677,4.98028484,4.87149221,4.91984449,9171661,37336876.64,False
2020-07-28,4.96819677,5.02863712,4.91984449,4.96819677,9784672,40250094.8,False
2020-07-29,4.93193256,5.04072519,4.89566835,5.01654905,11519852,47521944.74,False
2020-07-30,5.04072519,5.06490133,4.99237291,5.02863712,8832840,36707229.18,False
2020-07-31,5.01654905,5.05281326,4.9561087,4.99237291,15048253,62250942.27,False
2020-08-03,4.99237291,5.04072519,4.96819677,5.02863712,23208691,96048664.42,False
2020-08-04,5.04072519,5.05281326,4.96819677,5.01654905,20976952,86896439.45,False
2020-08-05,5.02863712,5.02863712,4.93193256,4.96819677,19558634,80310632.13,False
2020-08-06,4.98028484,4.99237291,4.90775642,4.96819677,15911874,65079669.76,False
2020-08-07,4.96819677,4.96819677,4.87149221,4.89566835,14299946,58178083.21,False
2020-08-10,4.88358028,4.96819677,4.87149221,4.9561087,14548312,59473640.77,False
2020-08-11,4.96819677,4.99237291,4.89566835,4.90775642,12045353,49393136.54,False
2020-08-12,4.89566835,4.93193256,4.82313993,4.89566835,16281303,65607367.32,False
2020-08-13,4.90775642,4.9561087,4.89566835,4.94402063,11791404,48175781.06,False
2020-08-14,4.91984449,4.96819677,4.89566835,4.9561087,8591219,35037697.77,False
2020-08-17,4.9561087,5.05281326,4.93193256,5.04072519,17976918,74515291.49,False
2020-08-18,5.06490133,5.16160589,5.05281326,5.10116554,24255498,102554006.61,False
2020-08-19,5.11325361,5.16160589,5.04072519,5.08907747,17561546,74130082.71,False
2020-08-20,5.06490133,5.10116554,4.96819677,4.98028484,14461083,60165561.73,False
2020-08-21,5.01654905,5.02863712,4.94402063,4.99237291,9991695,41240586.96,False
2020-08-24,4.9561087,5.00446098,4.94402063,4.98028484,8710138,35861039.53,False
2020-08-25,4.98028484,4.99237291,4.91984449,4.91984449,8849305,36242189.55,False
2020-08-26,4.91984449,4.96819677,4.88358028,4.89566835,6707090,27276852.8,False
2020-08-27,4.90775642,4.94402063,4.88358028,4.90775642,5636098,22877771.24,False
2020-08-28,4.89566835,4.96819677,4.88358028,4.96819677,7345521,29956239.36,False
2020-08-31,4.96819677,5.01654905,4.93193256,4.94402063,9836274,40554385.78,False
2020-09-01,4.91984449,4.98028484,4.91984449,4.96819677,7118308,29167073.94,False
2020-09-02,4.99237291,5.00446098,4.91984449,4.9561087,7217953,29554802.52,False
2020-09-03,4.9561087,5.04072519,4.90775642,4.96819677,14938955,61658930.92,False
2020-09-04,4.91984449,4.9561087,4.87149221,4.94402063,10452090,42473179.61,False
2020-09-07,4.9561087,4.96819677,4.88358028,4.89566835,9577323,39017594.59,False
2020-09-08,4.87149221,5.01654905,4.87149221,5.00446098,13560448,55510147.18,False
2020-09-09,4.9561087,5.10116554,4.94402063,5.01654905,25819850,107513481.0,False
2020-09-10,5.05281326,5.12534168,4.96819677,4.98028484,23038656,96397226.58,False
2020-09-11,4.98028484,5.00446098,4.87149221,4.90775642,13537248,55055049.48,False
2020-09-14,4.91984449,4.93193256,4.88358028,4.90775642,7803311,31642159.55,False
2020-09-15,4.89566835,4.91984449,4.87149221,4.89566835,5612319,22697595.76,False
2020-09-16,4.88358028,4.94402063,4.87149221,4.91984449,5944135,24151902.4,False
2020-09-17,4.91984449,4.94402063,4.88358028,4.89566835,6715900,27293817.0,False
2020-09-18,4.89566835,5.01654905,4.87149221,4.99237291,18510114,75819811.22,False
2020-09-21,5.00446098,5.04072519,4.96819677,4.99237291,13367483,55342151.65,False
2020-09-22,4.9561087,4.98028484,4.87149221,4.88358028,18069727,73414557.06,False
2020-09-23,4.89566835,4.91984449,4.81105186,4.835228,16917090,67823123.97,False
2020-09-24,4.82313993,4.82313993,4.72643537,4.73852344,10839907,42677077.74,False
2020-09-25,4.76269958,4.78687572,4.72643537,4.75061151,5329194,20964805.7,False
2020-09-28,4.77478765,4.85940414,4.76269958,4.82313993,11021097,43952807.35,False
2020-09-29,4.835228,4.835228,4.77478765,4.79896379,7088680,28165844.91,False
2020-09-30,4.78687572,4.81105186,4.72643537,4.75061151,7952065,31359241.27,False
2020-10-09,4.78687572,4.85940414,4.77478765,4.82313993,9940407,39664750.86,False
2020-10-12,4.835228,4.93193256,4.82313993,4.91984449,15394617,62289388.19,False
2020-10-13,4.93193256,4.9561087,4.89566835,4.90775642,8839897,35975387.82,False
2020-10-14,4.89566835,4.94402063,4.87149221,4.90775642,8418130,34187871.79,False
2020-10-15,4.88358028,5.02863712,4.87149221,4.96819677,17170447,70529876.19,False
2020-10-16,4.96819677,5.10116554,4.94402063,5.05281326,24437890,101938347.85,False
2020-10-19,5.05281326,5.06490133,4.90775642,4.93193256,15814870,65236517.71,False
2020-10-20,4.90775642,4.9561087,4.89566835,4.91984449,7672413,31215750.9,False
2020-10-21,4.93193256,4.94402063,4.88358028,4.91984449,6635373,26942069.61,False
2020-10-22,4.91984449,4.94402063,4.88358028,4.91984449,7288400,29657285.04,False
2020-10-23,4.90775642,4.93193256,4.88358028,4.89566835,5778811,23459876.77,False
2020-10-26,4.88358028,4.90775642,4.84731607,4.84731607,5271687,21191441.87,False
2020-10-27,4.82313993,4.85940414,4.77478765,4.79896379,9851655,39153432.19,False
2020-10-28,4.79896379,4.82313993,4.75061151,4.81105186,6624133,26221561.02,False
2020-10-29,4.77478765,4.81105186,4.73852344,4.78687572,6686693,26413520.71,False
2020-10-30,4.79896379,4.85940414,4.72643537,4.75061151,9894807,39182298.39,False
2020-11-02,4.75061151,4.78687572,4.73852344,4.76269958,8692070,34222656.15,False
2020-11-03,4.76269958,5.01654905,4.76269958,4.91984449,16617283,66883899.99,False
2020-11-04,4.91984449,4.94402063,4.835228,4.85940414,13674564,55015010.22,False
2020-11-05,4.87149221,4.90775642,4.84731607,4.89566835,10020792,40420268.98,False
2020-11-06,4.90775642,4.98028484,4.89566835,4.96819677,19083872,78155911.17,False
2020-11-09,5.00446098,5.06490133,4.96819677,5.02863712,22129929,92072956.77,False
2020-11-10,5.13742975,5.13742975,4.98028484,5.00446098,16989115,70797464.24,False
2020-11-11,5.00446098,5.13742975,4.99237291,5.0769894,28606830,120546770.08,False
2020-11-12,5.08907747,5.12534168,5.02863712,5.06490133,17230621,72241968.85,False
2020-11-13,5.0769894,5.08907747,4.96819677,5.00446098,12077428,50114847.76,False
2020-11-16,5.02863712,5.20995817,5.01654905,5.18578203,30320739,129443635.84,False
2020-11-17,5.1978701,5.24622238,5.08907747,5.12534168,24814720,106046493.64,False
2020-11-18,5.12534168,5.1978701,5.08907747,5.16160589,19240401,81918285.21,False
2020-11-19,5.14951782,5.1978701,5.0769894,5.11325361,14486328,61293224.5,False
2020-11-20,5.11325361,5.18578203,5.04072519,5.17369396,17484577,74285062.87,False
2020-11-23,5.1978701,5.50007185,5.17369396,5.42754343,58469576,259496571.67,False
2020-11-24,5.40336729,5.48798378,5.29457466,5.40336729,33569415,149609440.49,False
2020-11-25,5.45171957,5.57260027,5.34292694,5.35501501,41244288,186235485.02,False
2020-11-26,5.37919115,5.41545536,5.25831045,5.29457466,26192109,115593597.36,False
2020-11-27,5.3187508,5.40336729,5.22204624,5.36710308,21626812,95020900.07,False
2020-11-30,5.39127922,5.54842413,5.37919115,5.37919115,37850467,171197340.24,False
2020-12-01,5.39127922,5.45171957,5.30666273,5.39127922,27893133,123983599.74,False
2020-12-02,5.39127922,5.54842413,5.37919115,5.53633606,40460146,183245528.81,False
2020-12-03,5.53633606,5.54842413,5.29457466,5.3187508,33432148,149388014.43,False
2020-12-04,5.34292694,5.34292694,5.23413431,5.3187508,16799202,73498472.24,False
2020-12-07,5.3187508,5.39127922,5.18578203,5.20995817,18983713,82762476.15,False
2020-12-08,5.1978701,5.22204624,5.13742975,5.16160589,14990753,64172266.76,False
2020-12-09,5.18578203,5.34292694,5.17369396,5.22204624,25735611,112132044.67,False
2020-12-10,5.24622238,5.47589571,5.24622238,5.30666273,38185446,168499520.91,False
2020-12-11,5.35501501,5.4396315,5.18578203,5.34292694,39785232,174295543.2,False
2020-12-14,5.20995817,5.25831045,4.98028484,5.02863712,38273921,159731781.29,False
2020-12-15,5.04072519,5.04072519,4.93193256,4.96819677,17642804,72549595.69,False
2020-12-16,5.00446098,5.05281326,4.9561087,4.96819677,16398357,67873754.73,False
2020-12-17,4.96819677,5.27039852,4.9561087,5.22204624,35420174,150062334.0,False
2020-12-18,5.3187508,5.5605122,5.29457466,5.51215992,65341326,295332336.89,False
2020-12-21,5.53633606,5.5605122,5.40336729,5.50007185,42732121,194292371.05,False
2020-12-22,5.47589571,5.48798378,5.1978701,5.1978701,36788667,162429465.29,False
2020-12-23,5.22204624,5.41545536,5.20995817,5.3187508,24749385,109111199.64,False
2020-12-24,5.36710308,5.4396315,5.25831045,5.36710308,24543131,108640237.15,False
2020-12-25,5.34292694,5.51215992,5.27039852,5.47589571,27792055,124780975.48,False
2020-12-28,5.45171957,5.58468834,5.41545536,5.50007185,30663416,139321621.69,False
2020-12-29,5.47589571,5.50007185,5.25831045,5.28248659,24743970,109149492.41,False
2020-12-30,5.23413431,5.51215992,5.23413431,5.42754343,28357963,126789723.3,False
2020-12-31,5.39127922,5.50007185,5.30666273,5.37919115,27320252,121951116.02,False
2021-01-04,5.35501501,5.4396315,5.29457466,5.34292694,33740545,149520713.41,False
2021-01-05,5.34292694,5.34292694,5.11325361,5.22204624,35146120,150923858.96,False
2021-01-06,5.1978701,5.25831045,5.14951782,5.20995817,21768457,93529924.72,False
2021-01-07,5.18578203,5.72974518,5.17369396,5.72974518,123193917,573277773.36,False
2021-01-08,5.79018553,6.06821114,5.62095255,5.72974518,124563019,594241812.45,False
2021-01-11,5.62095255,5.63304062,5.35501501,5.36710308,72355271,329502514.87,False
2021-01-12,5.39127922,5.89897816,5.37919115,5.72974518,77384488,366369319.93,False
2021-01-13,5.60886448,5.93524237,5.52424799,5.82644974,70555641,334175324.43,False
2021-01-14,5.76600939,5.76600939,5.58468834,5.59677641,48854857,228173231.56,False
2021-01-15,5.66930483,5.95941851,5.65721676,5.69348097,64461132,308229629.47,False
2021-01-18,5.66930483,5.66930483,5.45171957,5.59677641,43404333,200155243.65,False
2021-01-19,5.66930483,5.76600939,5.47589571,5.48798378,52140605,240838423.17,False
2021-01-20,5.4396315,5.4396315,5.29457466,5.39127922,41276456,182813121.65,False
2021-01-21,5.36710308,5.52424799,5.33083887,5.4396315,36223394,163513822.28,False
2021-01-22,5.4396315,5.4396315,5.24622238,5.25831045,32342482,141838421.5,False
2021-01-25,5.1978701,5.30666273,5.14951782,5.29457466,20863735,90102039.78,False
2021-01-26,5.27039852,5.40336729,5.1978701,5.22204624,26071435,114015986.85,False
2021-01-27,5.20995817,5.30666273,5.18578203,5.23413431,21147379,91644860.58,False
2021-01-28,5.17369396,5.18578203,5.00446098,5.02863712,24483982,103094029.75,False
2021-01-29,5.05281326,5.06490133,4.835228,4.87149221,24366633,99683660.72,False
2021-02-01,4.88358028,4.93193256,4.835228,4.93193256,15253388,61740903.33,False
2021-02-02,4.93193256,4.93193256,4.79896379,4.835228,19254281,77295914.25,False
2021-02-03,4.84731607,4.85940414,4.7143473,4.79896379,17233226,68119240.56,False
2021-02-04,4.78687572,4.84731607,4.5934666,4.67808309,21812861,84614627.17,False
2021-02-05,4.69017116,4.77478765,4.60555467,4.61764274,17375795,67203532.95,False
2021-02-08,4.62973081,4.69017116,4.5934666,4.66599502,11039596,42555664.93,False
2021-02-09,4.66599502,4.84731607,4.66599502,4.81105186,20518233,81092841.0,False
2021-02-10,4.81105186,4.85940414,4.77478765,4.81105186,13393153,53306358.28,False
2021-02-18,4.91984449,5.06490133,4.89566835,5.01654905,27808660,114602661.3,False
2021-02-19,4.98028484,5.13742975,4.96819677,5.12534168,28574640,119596645.34,False
2021-02-22,5.39127922,5.63304062,5.39127922,5.63304062,76848468,354428613.24,False
2021-02-23,5.33083887,5.74183325,5.33083887,5.5605122,84627361,392102512.3,False
2021-02-24,5.57260027,5.8022736,5.53633606,5.62095255,47838957,224411998.12,False
2021-02-25,5.74183325,6.12865149,5.72974518,5.98359465,93732048,463192024.08,False
2021-02-26,5.77809746,6.09238728,5.71765711,6.03194693,70453015,347126406.82,False
2021-03-01,6.1649157,6.22535605,5.93524237,6.11656342,53358951,268361146.23,False
2021-03-02,6.05612307,6.49129359,6.03194693,6.18909184,66689600,344679391.73,False
2021-03-03,6.14073956,6.30997254,6.10447535,6.27370833,43449762,223401073.59,False
2021-03-04,6.23744412,6.44294131,6.17700377,6.26162026,54072744,283350671.58,False
2021-03-05,6.26162026,6.33414868,6.044035,6.14073956,40383658,205746237.38,False
2021-03-08,6.22535605,6.45502938,6.15282763,6.17700377,42307701,219901338.19,False
2021-03-09,6.23744412,6.34623675,6.03194693,6.15282763,34428673,176517556.08,False
2021-03-10,6.15282763,6.18909184,5.95941851,6.03194693,31320240,156856544.01,False
2021-03-11,6.11656342,6.23744412,6.03194693,6.23744412,29714423,150782437.27,False
2021-03-12,6.23744412,6.57591008,6.05612307,6.46711745,77175024,407853067.35,False
2021-03-15,6.4066771,6.5275578,6.23744412,6.49129359,52934891,280240217.77,False
2021-03-16,6.47920552,6.47920552,6.15282763,6.35832482,45229214,235416987.1,False
2021-03-17,6.2857964,6.2857964,6.11656342,6.24953219,24273340,124667593.18,False
2021-03-18,6.2857964,6.30997254,6.17700377,6.21326798,17385652,89709902.75,False
2021-03-19,6.15282763,6.75723113,6.12865149,6.61217429,79022647,427409043.27,False
2021-03-22,6.51546973,6.70887885,6.39458903,6.61217429,49970765,270423924.5,False
2021-03-23,6.58799815,6.60008622,6.26162026,6.38250096,39986392,210481859.44,False
2021-03-24,6.34623675,6.45502938,6.14073956,6.4066771,36980142,192530285.46,False
2021-03-25,6.35832482,7.04734481,6.29788447,7.04734481,93100067,530166108.0,False
2021-03-26,7.11987323,7.20448972,6.98690446,7.05943288,75571967,443083311.49,False
2021-03-29,7.08360902,7.72427673,7.08360902,7.67592445,95037961,587668805.03,False
2021-03-30,7.45833919,7.62757217,7.16822551,7.53086761,62601563,382800030.89,False
2021-03-31,7.55504375,7.71218866,7.31328235,7.43416305,40231684,249409411.61,False
2021-04-01,7.50669147,7.67592445,7.34954656,7.43416305,28019608,172362580.19,False
2021-04-02,7.47042726,7.59130796,7.22866586,7.39789884,27615175,168849575.98,False
2021-04-06,7.32537042,7.4946034,7.28910621,7.33745849,20396610,124446897.7,False
2021-04-07,7.28910621,7.45833919,7.20448972,7.32537042,35262895,213494641.42,False
2021-04-08,7.82098129,8.01439041,7.30119428,7.57921989,98673438,619204283.43,False
2021-04-09,7.50669147,8.20779953,7.45833919,8.11109497,83293974,546063976.09,False
2021-04-12,8.03856655,8.0990069,7.7363648,7.74845287,41705581,272099909.27,False
2021-04-13,7.74845287,7.8572455,7.48251533,7.67592445,29838020,188766768.91,False
2021-04-14,7.68801252,7.7363648,7.40998691,7.66383638,27457554,172340122.97,False
2021-04-15,7.60339603,8.24406374,7.55504375,7.99021427,50820299,335545412.16,False
2021-04-16,8.07483076,8.5825297,7.84515743,8.54626549,65143278,449572873.39,False
2021-04-19,8.38912058,8.55835356,8.25615181,8.37703251,45151002,313967073.92,False
2021-04-20,8.29241602,8.49791321,8.2198876,8.32868023,26909940,185335165.34,False
2021-04-21,8.32868023,8.72758654,8.0990069,8.61879391,45946600,320993139.78,False
2021-04-22,8.63088198,8.71549847,8.41329672,8.52208935,33001331,233527214.37,False
2021-04-23,8.47373707,8.69132233,8.42538479,8.5825297,34349965,243614277.73,False
2021-04-26,8.57044163,9.13858092,8.51000128,9.05396443,52303987,381998466.26,False
2021-04-27,8.9451718,8.9451718,8.15944725,8.49791321,53151457,375205482.54,False
2021-04-28,8.37703251,8.96934794,8.2198876,8.77593882,51238617,366146725.44,False
2021-04-29,8.71549847,8.89681952,8.47373707,8.75176268,31170700,223933235.73,False
2021-04-30,8.64297005,8.69132233,8.40120865,8.461649,27248634,192042356.01,False
2021-05-06,8.55835356,9.29572583,8.55835356,9.28363776,63154959,472560969.61,False
2021-05-07,9.34407811,10.14189073,9.19902127,9.56166337,81396889,651713583.65,False
2021-05-10,9.65836793,9.98474582,9.15066899,9.92430547,58308559,472303094.04,False
